"Scenario","Year","share_LFP","Ni_Co_ratio","Cobalt","Copper","Lithium","Nickel","ev_Cobalt","ev_Copper","ev_Lithium","ev_Nickel"
"NZE_x1.15",2044,0.649541573838293,12.2607371355352,547.032679291844,46029.5972671711,1978.90526767796,6031.94752194941,317.964543034605,6298.51960958296,1685.44596273292,3898.47968056788
"NZE_x1.15",2045,0.652194816328555,12.1569022854313,557.688097032999,46176.6461757981,2027.79153959176,6099.22076947928,326.049689440994,6368.07364685005,1726.73913043478,3963.75421472937
"NZE_x1.15",2046,0.654657950166491,12.0737632074066,562.294983581074,46475.9610841736,2045.2406362775,6132.43823089241,328.127843833186,6404.021472937,1738.17036379769,3961.73788819876
"NZE_x1.15",2047,0.657088897639541,11.9916706024386,566.90187012915,46775.2759925491,2062.68973296323,6165.65569230554,330.205998225377,6439.96929902396,1749.6015971606,3959.72156166815
"NZE_x1.15",2048,0.659488285533036,11.9106048361341,571.508756677225,47074.5909009246,2080.13882964896,6198.87315371868,332.284152617569,6475.91712511091,1761.03283052351,3957.70523513753
"NZE_x1.15",2049,0.661856724462885,11.8305467622325,576.1156432253,47373.9058093001,2097.5879263347,6232.09061513181,334.36230700976,6511.86495119787,1772.46406388642,3955.68890860692
"NZE_x1.15",2050,0.664194809393645,11.7514777075305,580.722529773375,47673.2207176756,2115.03702302043,6265.30807654494,336.440461401952,6547.81277728483,1783.89529724933,3953.67258207631
"NZE_x1.18",2025,0.564485400823153,5.56511016561096,296.164349521812,32973.392701665,338.299451253578,2022.59248016291,111.473511904762,1008.78802499261,215.823532238983,620.362374297545
"NZE_x1.18",2026,0.569038787510935,5.96290679157771,332.823668363475,34497.9864839343,435.582930901123,2393.89000118996,144.755446613428,1433.62491866312,303.466540964212,863.163235729074
"NZE_x1.18",2027,0.571551454356803,6.21197688343754,369.482987205138,36022.5802662035,532.866410548667,2765.18752221702,178.037381322094,1858.46181233363,391.109549689441,1105.9640971606
"NZE_x1.18",2028,0.573144156688956,6.38259191789076,406.142306046802,37547.1740484727,630.149890196211,3136.48504324407,211.31931603076,2283.29870600414,478.75255841467,1348.76495859213
"NZE_x1.18",2029,0.574243955359809,6.50677711259603,442.801624888465,39071.767830742,727.433369843756,3507.78256427112,244.601250739426,2708.13559967465,566.395567139899,1591.56582002366
"NZE_x1.18",2030,0.575049001800251,6.60121510589868,479.460943730129,40596.3616130112,824.7168494913,3879.08008529818,277.883185448092,3132.97249334516,654.038575865129,1834.36668145519
"NZE_x1.18",2031,0.577157670089617,7.47491685669673,490.116207221998,41528.7675602378,945.606498624001,4196.24831537502,285.213833185448,3585.37945874002,763.931748003549,2131.94968944099
"NZE_x1.18",2032,0.578735961544987,8.30483176357683,500.771470713868,42461.1735074644,1066.4961477567,4513.41654545186,292.544480922804,4037.78642413487,873.82492014197,2429.5326974268
"NZE_x1.18",2033,0.579961624628568,9.09417102244303,511.426734205737,43393.579454691,1187.3857968894,4830.5847755287,299.87512866016,4490.19338952973,983.71809228039,2727.1157054126
"NZE_x1.18",2034,0.580940962516699,9.84583932264519,522.081997697606,44325.9854019177,1308.2754460221,5147.75300560553,307.205776397515,4942.60035492458,1093.61126441881,3024.6987133984
"NZE_x1.18",2035,0.581741451795962,10.562470564489,532.737261189475,45258.3913491443,1429.16509515481,5464.92123568237,314.536424134871,5395.00732031943,1203.50443655723,3322.28172138421
"NZE_x1.18",2036,0.595315476010521,10.9706772908367,529.012052956745,45469.7680275122,1506.86318974387,5546.67272003431,309.85248447205,5543.22156166815,1272.70541259982,3399.29161490683
"NZE_x1.18",2037,0.607489498358446,11.3914149002566,525.286844724014,45681.1447058801,1584.56128433294,5628.42420438624,305.168544809228,5691.43580301686,1341.90638864241,3476.30150842946
"NZE_x1.18",2038,0.618469487920598,11.825269385168,521.561636491284,45892.5213842479,1662.259378922,5710.17568873817,300.484605146406,5839.65004436557,1411.107364685,3553.31140195209
"NZE_x1.18",2039,0.62842289947365,12.2728638542437,517.836428258553,46103.8980626158,1739.95747351107,5791.92717309011,295.800665483585,5987.86428571429,1480.3083407276,3630.32129547471
"NZE_x1.18",2040,0.637487273720543,12.734861518331,514.111220025823,46315.2747409837,1817.65556810013,5873.67865744204,291.116725820763,6136.078527063,1549.50931677019,3707.33118899734
"NZE_x1.18",2041,0.640739916498213,12.6065417448214,524.971549646616,46465.1515132381,1867.48196062766,5942.24562127056,299.35735581189,6206.97014196983,1591.59658385093,3773.86100266193
"NZE_x1.18",2042,0.643824968900029,12.4850974114827,535.831879267409,46615.0282854925,1917.30835315518,6010.81258509908,307.597985803017,6277.86175687666,1633.68385093168,3840.39081632653
"NZE_x1.18",2043,0.646755058105502,12.3699903514571,546.692208888202,46764.9050577469,1967.13474568271,6079.37954892761,315.838615794144,6348.7533717835,1675.77111801242,3906.92062999113
"NZE_x1.18",2044,0.649541573838293,12.2607371355352,557.552538508995,46914.7818300013,2016.96113821023,6147.94651275613,324.079245785271,6419.64498669033,1717.85838509317,3973.45044365572
"NZE_x1.18",2045,0.652194816328555,12.1569022854313,568.412868129788,47064.6586022557,2066.78753073776,6216.51347658465,332.319875776398,6490.53660159716,1759.94565217391,4039.98025732032
"NZE_x1.18",2046,0.654657950166491,12.0737632074066,573.108348649941,47369.7295665615,2084.57218697514,6250.36973533265,334.437994676131,6527.17573203194,1771.59671694765,4037.9251552795
"NZE_x1.18",2047,0.657088897639541,11.9916706024386,577.803829170095,47674.8005308673,2102.35684321252,6284.22599408065,336.556113575865,6563.81486246673,1783.24778172138,4035.87005323869
"NZE_x1.18",2048,0.659488285533036,11.9106048361341,582.499309690248,47979.8714951732,2120.1414994499,6318.08225282865,338.674232475599,6600.45399290151,1794.89884649512,4033.81495119787
"NZE_x1.18",2049,0.661856724462885,11.8305467622325,587.194790210402,48284.942459479,2137.92615568729,6351.93851157665,340.792351375333,6637.09312333629,1806.54991126886,4031.75984915705
"NZE_x1.18",2050,0.664194809393645,11.7514777075305,591.890270730556,48590.0134237848,2155.71081192467,6385.79477032465,342.910470275067,6673.73225377107,1818.20097604259,4029.70474711624
"NZE_x1.2",2025,0.564485400823153,5.56511016561096,301.752356116563,33595.5321866021,344.682459767797,2060.75460243013,113.576785714286,1027.82176131322,219.895674356699,632.067324755989
"NZE_x1.2",2026,0.569038787510935,5.96290679157771,339.10336021939,35148.8918892915,443.801476767182,2439.05773706147,147.486681455191,1460.67444543035,309.192324755989,879.449334516415
"NZE_x1.2",2027,0.571551454356803,6.21197688343754,376.454364322217,36702.2515919809,542.920493766566,2817.36087169281,181.396577196096,1893.52712954747,398.488975155279,1126.83134427684
"NZE_x1.2",2028,0.573144156688956,6.38259191789076,413.805368425044,38255.6112946704,642.039510765951,3195.66400632415,215.306472937001,2326.3798136646,487.78562555457,1374.21335403727
"NZE_x1.2",2029,0.574243955359809,6.50677711259603,451.156372527871,39808.9709973598,741.158527765336,3573.96714095549,249.216368677906,2759.23249778172,577.08227595386,1621.59536379769
"NZE_x1.2",2030,0.575049001800251,6.60121510589868,488.507376630697,41362.3307000492,840.277544764721,3952.27027558682,283.126264418811,3192.08518189885,666.37892635315,1868.97737355812
"NZE_x1.2",2031,0.577157670089617,7.47491685669673,499.36368282996,42312.3292123178,963.448130673511,4275.42281189153,290.595226264419,3653.02812777285,778.345554569654,2172.1751552795
"NZE_x1.2",2032,0.578735961544986,8.30483176357683,510.219989029224,43262.3277245864,1086.6187165823,4598.57534819623,298.064188110027,4113.97107364685,890.312182786158,2475.37293700089
"NZE_x1.2",2033,0.579961624628568,9.09417102244303,521.076295228487,44212.326236855,1209.78930249109,4921.72788450094,305.533149955634,4574.91401952085,1002.27881100266,2778.57071872227
"NZE_x1.2",2034,0.580940962516699,9.84583932264519,531.93260142775,45162.3247491237,1332.95988839988,5244.88042080564,313.002111801242,5035.85696539486,1114.24543921917,3081.76850044366
"NZE_x1.2",2035,0.581741451795962,10.562470564489,542.788907627013,46112.3232613923,1456.13047430867,5568.03295711034,320.47107364685,5496.79991126886,1226.21206743567,3384.96628216504
"NZE_x1.2",2036,0.595315476010521,10.9706772908367,538.993412446495,46327.6881789747,1535.29457068243,5651.32692229911,315.698757763975,5647.81064773736,1296.71872227152,3463.42919254658
"NZE_x1.2",2037,0.607489498358446,11.3914149002566,535.197917265977,46543.053096557,1614.4586670562,5734.62088748787,310.9264418811,5798.82138420586,1367.22537710736,3541.89210292813
"NZE_x1.2",2038,0.618469487920598,11.825269385168,531.402422085459,46758.4180141394,1693.62276342997,5817.91485267663,306.154125998225,5949.83212067436,1437.73203194321,3620.35501330967
"NZE_x1.2",2039,0.62842289947365,12.2728638542437,527.606926904941,46973.7829317218,1772.78685980373,5901.20881786539,301.381810115351,6100.84285714286,1508.23868677906,3698.81792369122
"NZE_x1.2",2040,0.637487273720543,12.734861518331,523.811431724423,47189.1478493042,1851.9509561775,5984.50278305415,296.609494232476,6251.85359361136,1578.74534161491,3777.28083407276
"NZE_x1.2",2041,0.640739916498213,12.6065417448214,534.876673224854,47341.852485186,1902.71746931875,6054.36346318133,305.005607808341,6324.08278615794,1621.62670807453,3845.06592724046
"NZE_x1.2",2042,0.643824968900029,12.4850974114827,545.941914725284,47494.5571210679,1953.48398246,6124.2241433085,313.401721384206,6396.31197870453,1664.50807453416,3912.85102040816
"NZE_x1.2",2043,0.646755058105502,12.3699903514571,557.007156225715,47647.2617569497,2004.25049560125,6194.08482343568,321.797834960071,6468.54117125111,1707.38944099379,3980.63611357587
"NZE_x1.2",2044,0.649541573838293,12.2607371355352,568.072397726145,47799.9663928315,2055.0170087425,6263.94550356285,330.193948535936,6540.77036379769,1750.27080745342,4048.42120674357
"NZE_x1.2",2045,0.652194816328555,12.1569022854313,579.137639226576,47952.6710287134,2105.78352188375,6333.80618369002,338.590062111801,6612.99955634428,1793.15217391304,4116.20629991127
"NZE_x1.2",2046,0.654657950166491,12.0737632074066,583.921713718808,48263.4980489495,2123.90373767278,6368.30123977289,340.748145519077,6650.32999112689,1805.0230700976,4114.11242236025
"NZE_x1.2",2047,0.657088897639541,11.9916706024386,588.70578821104,48574.3250691856,2142.02395346181,6402.79629585576,342.906228926353,6687.66042590949,1816.89396628217,4112.01854480923
"NZE_x1.2",2048,0.659488285533036,11.9106048361341,593.489862703272,48885.1520894217,2160.14416925085,6437.29135193863,345.064312333629,6724.9908606921,1828.76486246673,4109.92466725821
"NZE_x1.2",2049,0.661856724462885,11.8305467622325,598.273937195504,49195.9791096578,2178.26438503988,6471.78640802149,347.222395740905,6762.32129547471,1840.63575865129,4107.83078970719
"NZE_x1.2",2050,0.664194809393645,11.7514777075305,603.058011687736,49506.8061298939,2196.38460082891,6506.28146410436,349.380479148181,6799.65173025732,1852.50665483585,4105.73691215617
"NZE_x1.22",2025,0.564485400823153,5.56511016561096,307.340362711314,34217.6716715392,351.065468282015,2098.91672469736,115.68005952381,1046.85549763384,223.967816474416,643.772275214434
"NZE_x1.22",2026,0.569038787510935,5.96290679157771,345.383052075304,35799.7972946488,452.02002263324,2484.22547293298,150.217916296954,1487.72397219757,314.918108547767,895.735433303756
"NZE_x1.22",2027,0.571551454356803,6.21197688343754,383.425741439295,37381.9229177584,552.974576984466,2869.5342211686,184.755773070098,1928.59244676131,405.868400621118,1147.69859139308
"NZE_x1.22",2028,0.573144156688956,6.38259191789076,421.468430803285,38964.048540868,653.929131335691,3254.84296940422,219.293629843242,2369.46092132505,496.818692694469,1399.6617494824
"NZE_x1.22",2029,0.574243955359809,6.50677711259603,459.511120167276,40546.1741639775,754.883685686917,3640.15171763985,253.831486616386,2810.32939588879,587.76898476782,1651.62490757172
"NZE_x1.22",2030,0.575049001800251,6.60121510589868,497.553809531266,42128.2997870871,855.838240038142,4025.46046587547,288.36934338953,3251.19787045253,678.719276841171,1903.58806566105
"NZE_x1.22",2031,0.577157670089617,7.47491685669673,508.611158437923,43095.8908643978,981.28976272302,4354.59730840804,295.97661934339,3720.67679680568,792.759361135759,2212.40062111801
"NZE_x1.22",2032,0.578735961544987,8.30483176357683,519.66850734458,44063.4819417084,1106.7412854079,4683.73415094061,303.583895297249,4190.15572315883,906.799445430346,2521.21317657498
"NZE_x1.22",2033,0.579961624628568,9.09417102244303,530.725856251236,45031.073019019,1232.19280809278,5012.87099347318,311.191171251109,4659.63464951198,1020.83952972493,2830.02573203194
"NZE_x1.22",2034,0.580940962516699,9.84583932264519,541.783205157893,45998.6640963296,1357.64433077766,5342.00783600574,318.798447204969,5129.11357586513,1134.87961401952,3138.83828748891
"NZE_x1.22",2035,0.581741451795962,10.562470564489,552.84055406455,46966.2551736403,1483.09585346253,5671.14467853831,326.405723158829,5598.59250221828,1248.91969831411,3447.65084294587
"NZE_x1.22",2036,0.595315476010521,10.9706772908367,548.974771936245,47185.6083304371,1563.725951621,5755.9811245639,321.545031055901,5752.39973380657,1320.73203194321,3527.56677018634
"NZE_x1.22",2037,0.607489498358446,11.3914149002566,545.108989807939,47404.961487234,1644.35604977946,5840.81757058949,316.684338952972,5906.20696539485,1392.54436557232,3607.4826974268
"NZE_x1.22",2038,0.618469487920598,11.825269385168,541.243207679634,47624.3146440309,1724.98614793793,5925.65401661509,311.823646850044,6060.01419698314,1464.35669920142,3687.39862466726
"NZE_x1.22",2039,0.62842289947365,12.2728638542437,537.377425551329,47843.6678008278,1805.61624609639,6010.49046264068,306.962954747116,6213.82142857143,1536.16903283052,3767.31455190772
"NZE_x1.22",2040,0.637487273720543,12.734861518331,533.511643423024,48063.0209576246,1886.24634425486,6095.32690866627,302.102262644188,6367.62866015972,1607.98136645963,3847.23047914818
"NZE_x1.22",2041,0.640739916498213,12.6065417448214,544.781796803092,48218.5534571339,1937.95297800983,6166.48130509209,310.653859804791,6441.19543034605,1651.65683229814,3916.27085181899
"NZE_x1.22",2042,0.643824968900029,12.4850974114827,556.05195018316,48374.0859566432,1989.65961176481,6237.63570151792,319.205456965395,6514.76220053239,1695.33229813665,3985.3112244898
"NZE_x1.22",2043,0.646755058105501,12.3699903514571,567.322103563228,48529.6184561525,2041.36624551979,6308.79009794374,327.757054125998,6588.32897071872,1739.00776397516,4054.3515971606
"NZE_x1.22",2044,0.649541573838293,12.2607371355352,578.592256943296,48685.1509556618,2093.07287927477,6379.94449436957,336.308651286602,6661.89574090506,1782.68322981366,4123.39196983141
"NZE_x1.22",2045,0.652194816328555,12.1569022854313,589.862410323364,48840.683455171,2144.77951302975,6451.09889079539,344.860248447205,6735.46251109139,1826.35869565217,4192.43234250222
"NZE_x1.22",2046,0.654657950166491,12.0737632074066,594.735078787675,49157.2665313374,2163.23528837043,6486.23274421313,347.058296362023,6773.48425022183,1838.44942324756,4190.29968944099
"NZE_x1.22",2047,0.657088897639541,11.9916706024386,599.607747251985,49473.8496075038,2181.69106371111,6521.36659763086,349.256344276841,6811.50598935226,1850.54015084295,4188.16703637977
"NZE_x1.22",2048,0.659488285533036,11.9106048361341,604.480415716296,49790.4326836703,2200.14683905179,6556.5004510486,351.454392191659,6849.5277284827,1862.63087843833,4186.03438331855
"NZE_x1.22",2049,0.661856724462885,11.8305467622325,609.353084180606,50107.0157598367,2218.60261439247,6591.63430446633,353.652440106477,6887.54946761313,1874.72160603372,4183.90173025732
"NZE_x1.22",2050,0.664194809393645,11.7514777075305,614.225752644916,50423.5988360031,2237.05838973315,6626.76815788407,355.850488021295,6925.57120674357,1886.8123336291,4181.7690771961
"NZE_x1.24",2025,0.564485400823153,5.56511016561096,312.928369306065,34839.8111564763,357.448476796233,2137.07884696458,117.783333333333,1065.88923395445,228.039958592132,655.477225672878
"NZE_x1.24",2026,0.569038787510935,5.96290679157771,351.662743931219,36450.702700006,460.238568499299,2529.39320880449,152.949151138716,1514.7734989648,320.643892339544,912.021532091097
"NZE_x1.24",2027,0.571551454356803,6.21197688343754,390.397118556373,38061.5942435358,563.028660202365,2921.70757064439,188.114968944099,1963.65776397516,413.247826086956,1168.56583850932
"NZE_x1.24",2028,0.573144156688956,6.38259191789076,429.131493181527,39672.4857870655,665.818751905431,3314.0219324843,223.280786749482,2412.54202898551,505.851759834368,1425.11014492754
"NZE_x1.24",2029,0.574243955359809,6.50677711259603,467.86586780668,41283.3773305953,768.608843608497,3706.33629432421,258.446604554865,2861.42629399586,598.455693581781,1681.65445134576
"NZE_x1.24",2030,0.575049001800251,6.60121510589868,506.600242431834,42894.2688741251,871.398935311563,4098.65065616411,293.612422360248,3310.31055900621,691.059627329192,1938.19875776397
"NZE_x1.24",2031,0.577157670089617,7.47491685669673,517.858634045885,43879.4525164777,999.13139477253,4433.77180492455,301.35801242236,3788.32546583851,807.173167701863,2252.62608695652
"NZE_x1.24",2032,0.578735961544987,8.30483176357683,529.117025659936,44864.6361588304,1126.8638542335,4768.89295368498,309.103602484472,4266.34037267081,923.286708074534,2567.05341614907
"NZE_x1.24",2033,0.579961624628568,9.09417102244303,540.375417273986,45849.819801183,1254.59631369446,5104.01410244541,316.849192546584,4744.35527950311,1039.40024844721,2881.48074534161
"NZE_x1.24",2034,0.580940962516699,9.84583932264519,551.633808888037,46835.0034435356,1382.32877315543,5439.13525120585,324.594782608696,5222.3701863354,1155.51378881988,3195.90807453416
"NZE_x1.24",2035,0.581741451795962,10.562470564489,562.892200502087,47820.1870858883,1510.0612326164,5774.25639996628,332.340372670807,5700.3850931677,1271.62732919255,3510.33540372671
"NZE_x1.24",2036,0.595315476010521,10.9706772908367,558.956131425995,48043.5284818996,1592.15733255956,5860.6353268287,327.391304347826,5856.98881987578,1344.74534161491,3591.70434782609
"NZE_x1.24",2037,0.607489498358446,11.3914149002566,555.020062349902,48266.869877911,1674.25343250273,5947.01425369112,322.442236024845,6013.59254658385,1417.86335403727,3673.07329192547
"NZE_x1.24",2038,0.618469487920598,11.825269385168,551.083993273809,48490.2112739224,1756.34953244589,6033.39318055354,317.493167701863,6170.19627329193,1490.98136645963,3754.44223602484
"NZE_x1.24",2039,0.62842289947365,12.2728638542437,547.147924197717,48713.5526699337,1838.44563238905,6119.77210741596,312.544099378882,6326.8,1564.09937888199,3835.81118012422
"NZE_x1.24",2040,0.637487273720543,12.7348615183309,543.211855121624,48936.8940659451,1920.54173233222,6206.15103427838,307.595031055901,6483.40372670807,1637.21739130435,3917.1801242236
"NZE_x1.24",2041,0.640739916498213,12.6065417448214,554.68692038133,49095.2544290818,1973.18848670092,6278.59914700286,316.302111801242,6558.30807453416,1681.68695652174,3987.47577639752
"NZE_x1.24",2042,0.643824968900029,12.4850974114827,566.161985641036,49253.6147922185,2025.83524106963,6351.04725972733,325.009192546584,6633.21242236025,1726.15652173913,4057.77142857143
"NZE_x1.24",2043,0.646755058105501,12.3699903514571,577.637050900741,49411.9751553552,2078.48199543833,6423.49537245181,333.716273291925,6708.11677018634,1770.62608695652,4128.06708074534
"NZE_x1.24",2044,0.649541573838293,12.2607371355352,589.112116160447,49570.335518492,2131.12874980704,6495.94348517629,342.423354037267,6783.02111801242,1815.09565217391,4198.36273291925
"NZE_x1.24",2045,0.652194816328555,12.1569022854313,600.587181420153,49728.6958816287,2183.77550417574,6568.39159790076,351.130434782609,6857.92546583851,1859.5652173913,4268.65838509317
"NZE_x1.24",2046,0.654657950166491,12.0737632074066,605.548443856542,50051.0350137254,2202.56683906807,6604.16424865337,353.368447204969,6896.63850931677,1871.87577639752,4266.48695652174
"NZE_x1.24",2047,0.657088897639541,11.9916706024386,610.50970629293,50373.3741458221,2221.3581739604,6639.93689940597,355.606459627329,6935.35155279503,1884.18633540373,4264.31552795031
"NZE_x1.24",2048,0.659488285533036,11.9106048361341,615.470968729319,50695.7132779188,2240.14950885273,6675.70955015857,357.844472049689,6974.06459627329,1896.49689440994,4262.14409937888
"NZE_x1.24",2049,0.661856724462885,11.8305467622325,620.432231165708,51018.0524100155,2258.94084374506,6711.48220091118,360.08248447205,7012.77763975155,1908.80745341615,4259.97267080745
"NZE_x1.24",2050,0.664194809393645,11.7514777075305,625.393493602097,51340.3915421122,2277.73217863738,6747.25485166378,362.32049689441,7051.49068322981,1921.11801242236,4257.80124223602
