panel,cat,water_impact_B,cost_B
c,+25%,3043.8277869450862,5521.849091689302
c,"Cost
Optimal",5825.84104218135,10098.00825032574
c,"+5% Cost
Increase",3906.7057829749265,10602.908662842008
c,+25%,3167.347307114206,12622.510312907116
c,"Cost
Optimal",5786.00010015198,3378.157907807745
c,"+5% Cost
Increase",2406.421374422311,3547.0658031981543
c,+25%,972.8671558953208,4222.697384759718
c,"Cost
Optimal",4162.634910154131,3148.0246374210033
c,"+5% Cost
Increase",2736.403409666569,3305.4258692920316
c,+25%,1144.0845039708363,3935.0307967762246
c,"Cost
Optimal",5994.199507581901,5667.99424722615
c,"+5% Cost
Increase",4263.502206096019,5951.393959587458
c,+25%,3387.1976516448426,7084.992809032749
c,"Cost
Optimal",3335.208744023355,3747.493371945131
c,"+5% Cost
Increase",1900.219179460266,3934.8680405424016
c,+25%,745.6939172276307,4684.366714931438
c,"Cost
Optimal",5012.546762734335,2994.302245255016
c,"+5% Cost
Increase",3504.692686438832,3144.017357517766
c,+25%,2201.240245168378,3742.877806568786
c,"Cost
Optimal",5404.2667586078105,8147.8565013141315
c,"+5% Cost
Increase",3170.3209938683735,8555.249326379835
c,+25%,2014.94875023538,10184.820626642684
c,"Cost
Optimal",7079.486143188815,4695.8033852774215
c,"+5% Cost
Increase",4904.092976969684,4930.593554541272
c,+25%,3276.1630770033153,5869.754231596736
c,"Cost
Optimal",6977.154285090959,5773.177650524165
c,"+5% Cost
Increase",4944.136483584001,6061.8365330504375
c,+25%,3771.753722997934,7216.472063155221
c,"Cost
Optimal",6904.4410231002685,3815.816918351436
c,"+5% Cost
Increase",4394.72725490414,4006.6077642690097
c,+25%,3956.7403723881057,4769.771147939098
c,"Cost
Optimal",4456.636314379325,3966.189000905108
c,"+5% Cost
Increase",3000.580454462098,4164.498450950366
c,+25%,1857.194393770091,4957.7362511313995
c,"Cost
Optimal",5960.687264632545,3352.4878983370736
c,"+5% Cost
Increase",3750.08789184601,3520.1122932539333
c,+25%,2240.50726331952,4190.60987292133
c,"Cost
Optimal",5981.9467355110955,7133.8446980003355
c,"+5% Cost
Increase",3996.4334327415704,7490.536932900332
c,+25%,2659.6133764221945,8917.305872500416
c,"Cost
Optimal",2297.7094544208258,1567.7347473833283
c,"+5% Cost
Increase",1300.569365098234,1646.1214847524975
c,+25%,381.3023037092295,1959.6684342291712
c,"Cost
Optimal",3536.274946663625,3435.2353813798145
c,"+5% Cost
Increase",2388.3752588702155,3606.997150448812
c,+25%,1125.836449271175,4294.044226724784
c,"Cost
Optimal",6680.599113316108,7643.052382922082
c,"+5% Cost
Increase",4357.644556737936,8025.205002068185
c,+25%,3336.9583976867884,9553.815478652612
c,"Cost
Optimal",6184.3013417682,6603.661114098221
c,"+5% Cost
Increase",4196.531172844113,6933.844169803097
c,+25%,2797.0507452990805,8254.576392622806
c,"Cost
Optimal",6089.5723657872,3002.3579370389866
c,"+5% Cost
Increase",3585.2352857518767,3152.4758338909564
c,+25%,2616.946083289939,3752.94742129877
c,"Cost
Optimal",4206.661257083727,3432.8622398359644
c,"+5% Cost
Increase",3270.201874684949,3604.505351827778
c,+25%,2230.978416747608,4291.0777997949735
c,"Cost
Optimal",5792.633592334872,3995.2426637413105
c,"+5% Cost
Increase",3764.848908011752,4195.004796928378
c,+25%,2266.650754247454,4994.05332967662
c,"Cost
Optimal",5423.304046255558,3526.487120098332
c,"+5% Cost
Increase",2885.36698101597,3702.8114761032193
c,+25%,1544.804800276908,4408.108900122888
c,"Cost
Optimal",7407.472653878802,4472.639178118881
c,"+5% Cost
Increase",4761.066424104584,4696.271137024813
c,+25%,2724.0362284212224,5590.798972648547
c,"Cost
Optimal",5245.631707452072,3881.863996865736
c,"+5% Cost
Increase",4038.922763676229,4075.957196709021
c,+25%,2537.4869596555845,4852.329996082157
c,"Cost
Optimal",4010.963620334329,5164.576946171665
c,"+5% Cost
Increase",3051.6193831846845,5422.805793480281
c,+25%,2263.4825350411784,6455.721182714561
c,"Cost
Optimal",4899.027577989976,3059.075891323603
c,"+5% Cost
Increase",3031.7337389674517,3212.029685889768
c,+25%,1482.8390508095329,3823.844864154499
c,"Cost
Optimal",3938.025706064411,5961.270197834089
c,"+5% Cost
Increase",2678.280563298139,6259.333707725797
c,+25%,1961.465715245729,7451.58774729257
c,"Cost
Optimal",2875.1633656663093,2094.676511039381
c,"+5% Cost
Increase",1711.0975128554696,2199.4103365913434
c,+25%,700.6539316335931,2618.345638799223
c,"Cost
Optimal",5798.7485411732905,3722.703852718056
c,"+5% Cost
Increase",3075.696529911791,3908.839045353957
c,+25%,1322.5901957078995,4653.379815897584
c,"Cost
Optimal",4943.80871705591,3366.6939019566607
c,"+5% Cost
Increase",3311.7677070407062,3535.028597054482
c,+25%,1778.620457415812,4208.367377445814
c,"Cost
Optimal",3852.1287465710097,4028.870381725132
c,"+5% Cost
Increase",2671.064532733261,4230.313900811374
c,+25%,1841.6756146696696,5036.087977156391
c,"Cost
Optimal",3493.754563685438,3416.751366333159
c,"+5% Cost
Increase",2595.016903121486,3587.588934649796
c,+25%,1666.6708083164096,4270.939207916428
c,"Cost
Optimal",8388.331565495288,8009.342581599903
c,"+5% Cost
Increase",5570.249358570454,8409.809710679865
c,+25%,3538.7200475435634,10011.678226999831
c,"Cost
Optimal",7099.677872889583,5558.293425802085
c,"+5% Cost
Increase",6205.954235950759,5836.208097092166
c,+25%,5686.985286307601,6947.866782252546
c,"Cost
Optimal",5671.858558633828,3800.457860389295
c,"+5% Cost
Increase",3645.790804320942,3990.48075340875
c,+25%,1561.5327026899804,4750.572325486625
c,"Cost
Optimal",4078.000799670011,2806.2647062037063
c,"+5% Cost
Increase",2318.2703145675337,2946.577941513881
c,+25%,1024.211664016428,3507.830882754621
c,"Cost
Optimal",4923.468200144118,8258.576818334854
c,"+5% Cost
Increase",3194.207916209649,8671.505659251576
c,+25%,2122.487570307605,10323.221022918504
c,"Cost
Optimal",4967.056901534286,4087.5733812190824
c,"+5% Cost
Increase",2923.4846759734933,4291.952050280035
c,+25%,1980.1615360077317,5109.466726523832
c,"Cost
Optimal",4514.28892006381,6138.820555404185
c,"+5% Cost
Increase",3469.971283760705,6445.761583174416
c,+25%,2969.9499548489284,7673.525694255262
c,"Cost
Optimal",5932.729176507792,4502.789653134643
c,"+5% Cost
Increase",4517.314064429849,4727.929135791364
c,+25%,3606.268513596767,5628.487066418259
c,"Cost
Optimal",4870.035352781388,5300.187837419981
c,"+5% Cost
Increase",3923.807458449779,5565.197229290956
c,+25%,2771.9287124619855,6625.234796774972
c,"Cost
Optimal",7534.107400176113,3811.471903842382
c,"+5% Cost
Increase",4423.642348351261,4002.0454990344824
c,+25%,3456.023064485697,4764.339879803013
c,"Cost
Optimal",7560.113703853306,5124.4086793776305
c,"+5% Cost
Increase",5321.432802878431,5380.629113346498
c,+25%,3742.5114101797058,6405.510849221977
c,"Cost
Optimal",4014.5198080140194,3552.580226341543
c,"+5% Cost
Increase",2747.895660677213,3730.209237658597
c,+25%,1485.292079993916,4440.72528292692
c,"Cost
Optimal",6166.658729187899,5207.7814551069105
c,"+5% Cost
Increase",4372.301285439855,5468.1705278622385
c,+25%,2983.432976138725,6509.726818883613
c,"Cost
Optimal",6197.826774326365,4509.1062129250995
c,"+5% Cost
Increase",4683.51553379838,4734.561523571374
c,+25%,3346.8261515076374,5636.382766156384
c,"Cost
Optimal",3157.8788220290617,2224.5054075890744
c,"+5% Cost
Increase",1890.7358633153224,2335.730677968511
c,+25%,742.4774313135761,2780.6317594863344
c,"Cost
Optimal",2953.0725593041666,2745.9067921184237
c,"+5% Cost
Increase",1702.0731266377627,2883.202131724339
c,+25%,582.4596752708437,3432.3834901480172
c,"Cost
Optimal",5501.368922824917,5926.368972144629
c,"+5% Cost
Increase",4611.274792862699,6222.687420751815
c,+25%,3979.3244037861505,7407.961215180751
c,"Cost
Optimal",6141.106564358006,6241.668747115669
c,"+5% Cost
Increase",3997.9766708750694,6553.752184471464
c,+25%,3330.259422964332,7802.085933894627
c,"Cost
Optimal",3798.7023414160926,3535.696824291229
c,"+5% Cost
Increase",2910.291782397851,3712.481665505774
c,+25%,1887.3044667306615,4419.621030364019
c,"Cost
Optimal",6481.472386386739,3515.5696705061946
c,"+5% Cost
Increase",4425.582388461971,3691.3481540314738
c,+25%,2973.996643066465,4394.462088132691
c,"Cost
Optimal",4826.564631380254,5044.382335686076
c,"+5% Cost
Increase",3891.349841331311,5296.601452470367
c,+25%,2468.80753693666,6305.477919607605
c,"Cost
Optimal",4444.1332345708115,4345.291302105591
c,"+5% Cost
Increase",3828.198276973391,4562.55586721087
c,+25%,3816.254009211021,5431.614127631946
c,"Cost
Optimal",5631.768062287242,3007.3899416707573
c,"+5% Cost
Increase",3271.70901006382,3157.7594387543027
c,+25%,1682.0766208602156,3759.237427088448
c,"Cost
Optimal",4409.4737232817915,3291.5439069227687
c,"+5% Cost
Increase",2729.187930612627,3456.121102268909
c,+25%,1225.9751677414852,4114.429883653483
c,"Cost
Optimal",4484.332932345806,7487.599291815691
c,"+5% Cost
Increase",3409.659597818551,7861.9792564064355
c,+25%,2806.67712749521,9359.499114769653
c,"Cost
Optimal",8983.107708789867,4624.4270637140235
c,"+5% Cost
Increase",6233.633754061059,4855.648416899757
c,+25%,5885.664782491049,5780.533829642571
c,"Cost
Optimal",5990.00529725698,5691.224999340137
c,"+5% Cost
Increase",4499.146719767351,5975.786249307136
c,+25%,3405.1655606561803,7114.031249175184
c,"Cost
Optimal",3127.1192819960747,2434.210452491364
c,"+5% Cost
Increase",2156.9485493640204,2555.920975115953
c,+25%,1105.0298740833298,3042.763065614234
c,"Cost
Optimal",5345.382804070474,4025.882484048403
c,"+5% Cost
Increase",4278.336379909542,4227.17660825082
c,+25%,2647.8676775411636,5032.353105060501
c,"Cost
Optimal",7505.705190945789,4159.513225089866
c,"+5% Cost
Increase",4885.277361045512,4367.488886344377
c,+25%,3122.4874971064505,5199.391531362347
c,"Cost
Optimal",3407.8016852724104,3891.145950379656
c,"+5% Cost
Increase",2556.163272512992,4085.70324789866
c,+25%,1532.7315816403368,4863.932437974622
c,"Cost
Optimal",5424.38053037978,7572.142231462847
c,"+5% Cost
Increase",3346.666149360548,7950.749343036
c,+25%,2544.6967691812583,9465.177789328596
c,"Cost
Optimal",5454.731649853354,4463.49899014213
c,"+5% Cost
Increase",4247.955230083928,4686.673939649201
c,+25%,2488.9341397889693,5579.373737677615
c,"Cost
Optimal",6078.880497363155,6091.978925142796
c,"+5% Cost
Increase",5672.633466552664,6396.577871399917
c,+25%,5551.76698986547,7614.973656428474
c,"Cost
Optimal",5316.2661052758585,4428.015577023168
c,"+5% Cost
Increase",4450.9496248287705,4649.4163558743485
c,+25%,3071.7193828660565,5535.019471278967
c,"Cost
Optimal",7681.821989737911,4820.43712320545
c,"+5% Cost
Increase",5422.652106438643,5061.458979365722
c,+25%,3954.788034607176,6025.54640400684
c,"Cost
Optimal",3104.383788974118,3647.8549364136734
c,"+5% Cost
Increase",2025.746068150228,3830.247683234345
c,+25%,1206.677037482127,4559.818670517097
c,"Cost
Optimal",6190.779374843884,3938.6387669207847
c,"+5% Cost
Increase",3881.180150114921,4135.570705266847
c,+25%,2555.3369446245183,4923.298458651008
c,"Cost
Optimal",4261.8110204898285,3517.3819455097573
c,"+5% Cost
Increase",2805.6949029277334,3693.251042785255
c,+25%,1386.8162838840349,4396.7274318872005
c,"Cost
Optimal",6603.450855250417,3555.1048332583964
c,"+5% Cost
Increase",4450.4465640293665,3732.86007492132
c,+25%,2946.535016151897,4443.881041573026
c,"Cost
Optimal",7401.086124103824,8070.926279347944
c,"+5% Cost
Increase",5484.406951362099,8474.472593315359
c,+25%,3670.473224802229,10088.65784918492
c,"Cost
Optimal",6524.619054057872,3734.735799965375
c,"+5% Cost
Increase",5664.682353005134,3921.472589963622
c,+25%,5460.680121210315,4668.4197499566935
c,"Cost
Optimal",3327.558565015019,3040.1462818775344
c,"+5% Cost
Increase",2012.822313540731,3192.153595971421
c,+25%,863.7383457770433,3800.182852346932
c,"Cost
Optimal",3650.978627067809,2706.5177961772206
c,"+5% Cost
Increase",1827.05481288308,2841.843685986079
c,+25%,811.696090651356,3383.147245221512
c,"Cost
Optimal",5656.352354817389,7298.006085425309
c,"+5% Cost
Increase",3443.3767292941325,7662.9063896965745
c,+25%,2034.589212112272,9122.50760678158
c,"Cost
Optimal",6731.0446046101515,4857.4100230905515
c,"+5% Cost
Increase",5527.090177220288,5100.2805242450895
c,+25%,5278.40581373101,6071.762528863203
c,"Cost
Optimal",3834.800072860871,3322.1603374127085
c,"+5% Cost
Increase",2696.6973739917285,3488.268354283349
c,+25%,1345.3694816043878,4152.70042176592
c,"Cost
Optimal",4761.8603198604815,3656.015313857369
c,"+5% Cost
Increase",2909.2610764161022,3838.816079550236
c,+25%,1646.962355929824,4570.019142321737
c,"Cost
Optimal",6139.9140064952035,5460.283110181596
c,"+5% Cost
Increase",4237.177861708705,5733.297265690673
c,+25%,2864.035432558967,6825.3538877269975
c,"Cost
Optimal",4355.9023400493525,2744.9476217552556
c,"+5% Cost
Increase",1905.4967230821185,2882.195002843036
c,+25%,700.1537045959673,3431.184527194082
c,"Cost
Optimal",4771.1066285713505,3690.415455444861
c,"+5% Cost
Increase",3647.9255580326176,3874.936228217099
c,+25%,2417.729467875628,4613.0193193060495
c,"Cost
Optimal",6128.799727636778,3894.100857880069
c,"+5% Cost
Increase",4811.5840998307285,4088.805900774058
c,+25%,4213.115980935281,4867.6260723500445
c,"Cost
Optimal",5498.8010519676545,4991.465485208151
c,"+5% Cost
Increase",3147.7168701887367,5241.038759468548
c,+25%,1607.0352078228716,6239.331856510189
c,"Cost
Optimal",4680.903022231561,3086.283948582123
c,"+5% Cost
Increase",2635.7244768861224,3240.598146011242
c,+25%,1095.6070346755084,3857.854935727655
c,"Cost
Optimal",4245.963224549452,4336.960835971363
c,"+5% Cost
Increase",3255.21864195711,4553.8088777699595
c,+25%,2128.9693995004905,5421.201044964221
c,"Cost
Optimal",5403.153086969617,5603.009248225106
c,"+5% Cost
Increase",4137.016857026904,5883.159710636335
c,+25%,3792.820031598618,7003.761560281315
c,"Cost
Optimal",4954.671423712968,4196.733477684861
c,"+5% Cost
Increase",3312.8351988336904,4406.570151569092
c,+25%,1730.4593022773104,5245.916847106054
c,"Cost
Optimal",5427.600579359543,4951.172261186708
c,"+5% Cost
Increase",3945.934692870603,5198.730874246068
c,+25%,3421.8735131832555,6188.965326483465
c,"Cost
Optimal",5299.508349130376,4757.383887074987
c,"+5% Cost
Increase",4207.743119779314,4995.253081428698
c,+25%,2829.582006808127,5946.729858843727
c,"Cost
Optimal",4168.014237844289,1944.1605243548145
c,"+5% Cost
Increase",2523.0926426947276,2041.3685505725541
c,+25%,926.7052802904086,2430.2006554435025
c,"Cost
Optimal",3731.8181834874617,3746.137824185276
c,"+5% Cost
Increase",2260.8677590231264,3933.444715394546
c,+25%,1009.935280637684,4682.672280231592
c,"Cost
Optimal",4030.5276931118815,4517.564333579551
c,"+5% Cost
Increase",3105.0583392560147,4743.442550258522
c,+25%,2524.015589784017,5646.955416974459
c,"Cost
Optimal",3694.605478875571,3489.753670918915
c,"+5% Cost
Increase",2370.4289259597854,3664.241354464856
c,+25%,917.215919430335,4362.192088648662
c,"Cost
Optimal",6011.555842097999,3070.271747295445
c,"+5% Cost
Increase",3036.2126227719623,3223.785334660215
c,+25%,1397.9457043031875,3837.839684119319
c,"Cost
Optimal",5318.221769130298,5681.673939930653
c,"+5% Cost
Increase",4287.014224962317,5965.7576369271865
c,+25%,3622.056338014687,7102.09242491334
c,"Cost
Optimal",7175.470515618756,5341.593297307878
c,"+5% Cost
Increase",6108.817574908223,5608.672962173286
c,+25%,4311.96516135714,6676.991621634903
c,"Cost
Optimal",3654.1854666218464,4055.7054827449183
c,"+5% Cost
Increase",2661.592036380237,4258.490756882175
c,+25%,1902.73435578978,5069.6318534311595
c,"Cost
Optimal",3197.3024115020667,2455.093877493059
c,"+5% Cost
Increase",2118.9687444880806,2577.848571367724
c,+25%,1057.6842237845606,3068.8673468659117
c,"Cost
Optimal",4916.721719605033,4058.8661016217297
c,"+5% Cost
Increase",3655.3065368290977,4261.809406702818
c,+25%,2204.688846930364,5073.58262702718
c,"Cost
Optimal",6305.747324792333,5721.460447576674
c,"+5% Cost
Increase",4576.2980453254295,6007.533469955448
c,+25%,3953.456935830789,7151.825559470799
c,"Cost
Optimal",4938.658020065528,5093.225339291428
c,"+5% Cost
Increase",3254.718375653797,5347.886606255989
c,+25%,2163.1001769101995,6366.531674114268
c,"Cost
Optimal",6928.587988553417,4284.242593035399
c,"+5% Cost
Increase",4662.155744062364,4498.454722687153
c,+25%,3924.272058531017,5355.303241294234
c,"Cost
Optimal",8436.291765765569,6908.825028136423
c,"+5% Cost
Increase",6274.7702596356075,7254.266279543207
c,+25%,4642.417983575101,8636.031285170511
c,"Cost
Optimal",5268.772166280157,3794.596127141368
c,"+5% Cost
Increase",2602.4911368725525,3984.325933498437
c,+25%,1231.7649483689197,4743.245158926727
c,"Cost
Optimal",6648.772567414981,5949.098832570025
c,"+5% Cost
Increase",4551.519331688993,6246.55377419855
c,+25%,2971.114955892495,7436.373540712505
c,"Cost
Optimal",5747.958607207959,4135.717693427481
c,"+5% Cost
Increase",5286.084056323488,4342.503578098879
c,+25%,5426.892512524036,5169.647116784368
c,"Cost
Optimal",5751.077542365822,4429.428168636051
c,"+5% Cost
Increase",4081.507200058707,4650.899577067809
c,+25%,2842.6836252227067,5536.7852107950575
c,"Cost
Optimal",7124.869232125131,5880.661753600346
c,"+5% Cost
Increase",4681.989331426479,6174.694841280325
c,+25%,3028.579998246478,7350.827192000399
c,"Cost
Optimal",6595.04009620437,3884.9102153222784
c,"+5% Cost
Increase",4519.3380938468135,4079.1557260883897
c,+25%,2992.510929899105,4856.137769152848
c,"Cost
Optimal",4557.290215038079,3157.981228438223
c,"+5% Cost
Increase",3377.8899455928986,3315.880289860158
c,+25%,2159.6543045608896,3947.47653554781
c,"Cost
Optimal",5656.859493724978,5848.541272335155
c,"+5% Cost
Increase",4023.070011277508,6140.968335951878
c,+25%,2753.7467587650294,7310.676590418955
c,"Cost
Optimal",6891.720492400504,7566.585453887315
c,"+5% Cost
Increase",4556.154386347789,7944.914726581699
c,+25%,4199.0765752042325,9458.231817359132
c,"Cost
Optimal",2931.6184014023597,3223.7183386220427
c,"+5% Cost
Increase",1879.5406043210144,3384.9042555531546
c,+25%,800.4808201192642,4029.647923277584
c,"Cost
Optimal",3928.341290577206,2237.990649903433
c,"+5% Cost
Increase",2322.597450806339,2349.890182398606
c,+25%,979.8478430269492,2797.488312379308
c,"Cost
Optimal",5905.5906647308475,4805.610821257436
c,"+5% Cost
Increase",4765.92169834059,5045.891362320265
c,+25%,3443.1419781640475,6007.013526571748
c,"Cost
Optimal",5669.728281822891,4639.426975139007
c,"+5% Cost
Increase",4372.35421965156,4871.398323895932
c,+25%,2707.7745819298575,5799.283718923777
c,"Cost
Optimal",3321.9772743677727,3331.874042638871
c,"+5% Cost
Increase",2441.7062821963036,3498.46774477081
c,+25%,1584.340703030439,4164.842553298576
c,"Cost
Optimal",3350.6322900204555,3444.7371266704627
c,"+5% Cost
Increase",2111.453628625354,3616.97398300397
